2024-08-24 22:10:15.716268,41.379628776876956,32.0,0
2024-08-24 22:10:15.971716,41.379628776876956,32.0,0
2024-08-24 22:10:16.220174,41.379628776876956,32.0,0
2024-08-24 22:10:16.491330,41.379628776876956,32.0,0
2024-08-24 22:10:16.743247,41.379628776876956,32.0,0
2024-08-24 22:10:16.997669,41.379628776876956,32.0,0
2024-08-24 22:10:17.249261,41.379628776876956,32.0,0
2024-08-24 22:10:17.501332,41.379628776876956,32.0,0
2024-08-24 22:10:17.760195,41.379628776876956,32.0,0
2024-08-24 22:10:17.985736,41.379628776876956,32.0,0
2024-08-24 22:10:18.263649,41.379628776876956,32.0,0
2024-08-24 22:10:18.516224,41.379628776876956,32.0,0
2024-08-24 22:10:18.777283,41.379628776876956,32.0,0
2024-08-24 22:10:18.995886,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:19.203921,41.379628776876956,32.0,0
2024-08-24 22:10:19.444705,41.379628776876956,32.0,0
2024-08-24 22:10:19.698080,41.379628776876956,32.0,0
2024-08-24 22:10:19.946400,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:20.209204,41.379628776876956,32.0,0
2024-08-24 22:10:20.455932,41.379628776876956,32.0,0
2024-08-24 22:10:20.700884,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:20.930044,41.379628776876956,32.0,0
2024-08-24 22:10:21.161326,41.379628776876956,32.0,0
2024-08-24 22:10:21.441821,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:21.682541,41.379628776876956,32.0,0
2024-08-24 22:10:21.946983,41.379628776876956,32.0,0
2024-08-24 22:10:22.187238,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:22.457422,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:22.710325,41.379628776876956,32.0,5.3798143884384775
2024-08-24 22:10:22.995390,41.379628776876956,32.0,6.069814388438478
2024-08-24 22:10:23.201098,41.379628776876956,32.0,6.069814388438478
2024-08-24 22:10:23.471953,41.379628776876956,32.0,6.069814388438478
2024-08-24 22:10:23.767432,41.379628776876956,32.0,6.759814388438478
2024-08-24 22:10:23.973554,41.379628776876956,32.0,6.759814388438478
2024-08-24 22:10:24.187833,41.379628776876956,32.0,6.759814388438478
2024-08-24 22:10:24.476649,41.379628776876956,32.0,7.449814388438478
2024-08-24 22:10:24.711580,41.379628776876956,32.0,7.449814388438478
2024-08-24 22:10:24.976244,41.379628776876956,32.0,7.449814388438478
2024-08-24 22:10:25.252408,41.379628776876956,32.0,8.139814388438477
2024-08-24 22:10:25.516462,41.379628776876956,32.0,8.139814388438477
2024-08-24 22:10:25.778238,41.379628776876956,32.0,8.139814388438477
2024-08-24 22:10:25.984314,41.379628776876956,32.0,8.139814388438477
2024-08-24 22:10:26.196426,41.379628776876956,32.0,8.829814388438479
2024-08-24 22:10:26.478892,41.379628776876956,32.0,8.829814388438479
2024-08-24 22:10:26.749621,41.379628776876956,32.0,8.829814388438479
2024-08-24 22:10:26.967303,41.379628776876956,32.0,9.519814388438478
2024-08-24 22:10:27.232484,41.379628776876956,32.0,9.519814388438478
2024-08-24 22:10:27.505686,41.379628776876956,32.0,9.519814388438478
2024-08-24 22:10:27.711822,41.379628776876956,32.0,10.209814388438478
2024-08-24 22:10:27.937046,41.379628776876956,32.0,10.209814388438478
2024-08-24 22:10:28.228583,41.379628776876956,32.0,10.209814388438478
2024-08-24 22:10:28.524706,41.379628776876956,33.0,10.329814388438479
2024-08-24 22:10:28.747189,41.379628776876956,33.0,10.329814388438479
2024-08-24 22:10:28.959182,41.379628776876956,33.0,10.329814388438479
2024-08-24 22:10:29.177795,41.379628776876956,33.0,10.949814388438478
2024-08-24 22:10:29.396174,41.379628776876956,33.0,10.949814388438478
2024-08-24 22:10:29.634494,41.379628776876956,33.0,10.949814388438478
2024-08-24 22:10:29.841328,41.379628776876956,33.0,10.949814388438478
2024-08-24 22:10:30.157989,41.379628776876956,33.0,11.569814388438477
2024-08-24 22:10:30.379972,41.379628776876956,33.0,11.569814388438477
2024-08-24 22:10:30.599364,41.379628776876956,33.0,11.569814388438477
2024-08-24 22:10:30.805900,41.379628776876956,33.0,12.189814388438478
2024-08-24 22:10:31.120001,41.379628776876956,33.0,12.189814388438478
2024-08-24 22:10:31.345431,41.379628776876956,33.0,12.189814388438478
