2024-08-24 22:14:43.680352,43.68104868910305,32.0,0
2024-08-24 22:14:43.997334,43.68104868910305,32.0,0
2024-08-24 22:14:44.257207,43.68104868910305,32.0,0
2024-08-24 22:14:44.500970,43.68104868910305,32.0,0
2024-08-24 22:14:44.756880,43.68104868910305,32.0,0
2024-08-24 22:14:44.966533,43.68104868910305,32.0,0
2024-08-24 22:14:45.212094,43.68104868910305,32.0,100
2024-08-24 22:14:45.469509,43.68104868910305,32.0,100
2024-08-24 22:14:45.756130,43.68104868910305,33.0,100
2024-08-24 22:14:45.982871,43.68104868910305,33.0,100
2024-08-24 22:14:46.244178,43.68104868910305,34.0,100
2024-08-24 22:14:46.497605,43.68104868910305,35.0,100
2024-08-24 22:14:46.717943,43.68104868910305,36.0,100
2024-08-24 22:14:46.967439,43.68104868910305,38.0,100
2024-08-24 22:14:47.229165,43.68104868910305,40.0,100
2024-08-24 22:14:47.444916,43.68104868910305,41.0,100
2024-08-24 22:14:47.729466,43.68104868910305,41.0,100
2024-08-24 22:14:47.946337,43.68104868910305,43.0,100
2024-08-24 22:14:48.207158,43.68104868910305,45.0,0
2024-08-24 22:14:48.420780,43.68104868910305,47.0,0
2024-08-24 22:14:48.629189,43.68104868910305,47.0,0
2024-08-24 22:14:48.880804,43.68104868910305,49.0,0
2024-08-24 22:14:49.092633,43.68104868910305,51.0,0
2024-08-24 22:14:49.343587,43.68104868910305,52.0,0
2024-08-24 22:14:49.557151,43.68104868910305,52.0,0
2024-08-24 22:14:49.849526,43.68104868910305,53.0,0
2024-08-24 22:14:50.068213,43.68104868910305,54.0,0
2024-08-24 22:14:50.277644,43.68104868910305,54.0,0
2024-08-24 22:14:50.544108,43.68104868910305,54.0,0
2024-08-24 22:14:50.808065,43.68104868910305,54.0,0
2024-08-24 22:14:51.001198,43.68104868910305,54.0,0
2024-08-24 22:14:51.244794,43.68104868910305,55.0,0
2024-08-24 22:14:51.505190,43.68104868910305,55.0,0
2024-08-24 22:14:51.748943,43.68104868910305,55.0,0
2024-08-24 22:14:52.007880,43.68104868910305,54.0,0
2024-08-24 22:14:52.255839,43.68104868910305,54.0,0
2024-08-24 22:14:52.467807,43.68104868910305,54.0,0
2024-08-24 22:14:52.722560,43.68104868910305,53.0,0
2024-08-24 22:14:52.971469,43.68104868910305,53.0,0
2024-08-24 22:14:53.222244,43.68104868910305,53.0,0
2024-08-24 22:14:53.476692,43.68104868910305,52.0,0
2024-08-24 22:14:53.728869,43.68104868910305,52.0,0
2024-08-24 22:14:53.941832,43.68104868910305,51.0,0
2024-08-24 22:14:54.155038,43.68104868910305,51.0,0
2024-08-24 22:14:54.380122,43.68104868910305,51.0,0
2024-08-24 22:14:54.685535,43.68104868910305,50.0,0
2024-08-24 22:14:54.908852,43.68104868910305,49.0,0
2024-08-24 22:14:55.118647,43.68104868910305,49.0,0
2024-08-24 22:14:55.337140,43.68104868910305,49.0,0
2024-08-24 22:14:55.583999,43.68104868910305,48.0,0
